Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed,WMO_ID,n,m
82.2,17856,-56.6,-85.2,224,15.4,11747,1437,7
82,17867,-56.6,-85.2,225,15.4,11747,1438,8
81.9,17877,-56.7,-85.2,226,15.4,11747,1439,9
81.8,17888,-56.7,-85.2,227,15.2,11747,1440,0
81.6,17898,-56.8,-85.2,228,15.2,11747,1441,1
81.5,17909,-56.7,-85.2,229,15.2,11747,1442,2
81.4,17919,-56.7,-85.1,230,15,11747,1443,3
81.2,17929,-56.7,-85.1,231,15,11747,1444,4
81.1,17940,-56.7,-85.2,233,14.8,11747,1445,5
81,17950,-56.8,-85.2,234,14.6,11747,1446,6
80.8,17961,-56.8,-85.2,235,14.4,11747,1447,7
80.7,17972,-56.8,-85.2,237,14.2,11747,1448,8
80.5,17983,-56.7,-85.2,238,14,11747,1449,9
80.4,17994,-56.8,-85.2,239,13.6,11747,1450,0
80.3,18005,-56.8,-85.3,240,13.2,11747,1451,1
80.1,18016,-56.9,-85.4,241,12.8,11747,1452,2
80,18027,-57,-85.4,241,12.4,11747,1453,3
79.8,18038,-57,-85.4,241,11.9,11747,1454,4
79.7,18050,-57,-85.4,241,11.3,11747,1455,5
79.5,18061,-56.9,-85.3,240,10.7,11747,1456,6
79.4,18073,-56.7,-85.2,239,9.9,11747,1457,7
79.2,18085,-56.5,-85,237,9.3,11747,1458,8
79.1,18098,-56.4,-84.9,234,8.6,11747,1459,9
78.9,18111,-56.3,-84.9,230,8,11747,1460,0
78.8,18124,-56.4,-84.9,225,7.2,11747,1461,1
78.6,18137,-56.5,-85,218,6.8,11747,1462,2
78.4,18150,-56.6,-85,210,6.2,11747,1463,3
78.3,18162,-56.6,-85,201,6,11747,1464,4
78.1,18175,-56.6,-85,192,5.8,11747,1465,5
78,18188,-56.7,-85,182,5.8,11747,1466,6
77.8,18202,-56.7,-85,173,6.2,11747,1467,7
77.6,18216,-56.8,-85,165,6.6,11747,1468,8
77.5,18230,-56.9,-85,158,7.2,11747,1469,9
77.3,18244,-57,-85.1,152,7.8,11747,1470,0
77.1,18257,-57,-85.1,148,8.4,11747,1471,1
77,18270,-57.1,-85.1,145,9.1,11747,1472,2
76.8,18283,-57.2,-85.1,142,9.7,11747,1473,3
76.7,18295,-57.3,-85.1,141,10.5,11747,1474,4
76.5,18307,-57.3,-85.1,140,11.1,11747,1475,5
76.4,18318,-57.4,-85.2,139,11.7,11747,1476,6
76.3,18329,-57.4,-85.2,139,12.2,11747,1477,7
76.1,18339,-57.5,-85.3,139,12.8,11747,1478,8
76,18348,-57.5,-85.3,140,13.2,11747,1479,9
75.9,18357,-57.5,-85.3,140,13.8,11747,1480,0
75.8,18365,-57.5,-85.3,141,14.2,11747,1481,1
75.7,18374,-57.5,-85.4,142,14.6,11747,1482,2
75.6,18383,-57.5,-85.4,143,15,11747,1483,3
75.5,18393,-57.4,-85.4,144,15.6,11747,1484,4
75.4,18403,-57.3,-85.4,145,15.9,11747,1485,5
75.2,18413,-57.1,-85.3,146,16.3,11747,1486,6
75.1,18423,-56.9,-85.2,147,16.9,11747,1487,7
75,18433,-56.8,-85.2,148,17.5,11747,1488,8
74.9,18443,-56.7,-85.1,149,17.9,11747,1489,9
74.8,18453,-56.7,-85.1,150,18.5,11747,1490,0
74.7,18462,-56.8,-85.1,151,18.9,11747,1491,1
74.5,18472,-56.8,-85.2,152,19.4,11747,1492,2
74.4,18481,-56.9,-85.2,153,19.8,11747,1493,3
74.3,18491,-57,-85.3,154,20.2,11747,1494,4
74.2,18500,-57,-85.3,155,20.4,11747,1495,5
74.1,18510,-57,-85.3,156,20.6,11747,1496,6
74,18520,-57,-85.3,158,20.8,11747,1497,7
73.9,18530,-57,-85.3,159,20.8,11747,1498,8
73.7,18540,-56.9,-85.2,160,20.8,11747,1499,9
73.6,18550,-56.8,-85.2,162,20.6,11747,1500,0
73.5,18560,-56.8,-85.2,164,20.4,11747,1501,1
73.4,18570,-56.8,-85.2,165,20.2,11747,1502,2
73.3,18580,-56.7,-85.2,167,19.8,11747,1503,3
73.2,18590,-56.7,-85.2,168,19.4,11747,1504,4
73,18600,-56.7,-85.2,170,19,11747,1505,5
72.9,18611,-56.6,-85.2,171,18.7,11747,1506,6
72.8,18621,-56.5,-85.2,173,18.1,11747,1507,7
72.7,18631,-56.4,-85.1,174,17.5,11747,1508,8
72.6,18641,-56.3,-85.1,175,16.9,11747,1509,9
72.5,18651,-56.2,-85,176,16.3,11747,1510,0
72.4,18661,-56.2,-85.1,176,15.6,11747,1511,1
72.2,18672,-56.2,-85.1,176,14.8,11747,1512,2
72.1,18682,-56.2,-85.1,176,14,11747,1513,3
72,18692,-56.2,-85.2,175,13,11747,1514,4
71.9,18702,-56.2,-85.2,174,12.2,11747,1515,5
71.8,18712,-56.2,-85.1,173,11.3,11747,1516,6
71.7,18723,-56.1,-85.1,170,10.3,11747,1517,7
71.5,18733,-56,-85,168,9.3,11747,1518,8
71.4,18744,-55.9,-85,164,8.4,11747,1519,9
71.3,18755,-55.9,-84.9,160,7.4,11747,1520,0
71.2,18766,-55.8,-84.9,155,6.6,11747,1521,1
71,18778,-55.8,-84.9,148,5.8,11747,1522,2
70.9,18789,-55.7,-84.9,141,5.2,11747,1523,3
70.8,18801,-55.7,-84.9,132,4.7,11747,1524,4
70.7,18812,-55.7,-84.8,123,4.3,11747,1525,5
70.5,18825,-55.7,-84.8,113,4.1,11747,1526,6
70.4,18837,-55.7,-84.8,104,4.1,11747,1527,7
70.2,18850,-55.7,-84.8,96,4.1,11747,1528,8
70.1,18863,-55.7,-84.7,89,4.3,11747,1529,9
70,18871,-55.7,-84.7,89,4.3,11747,1530,0
69.9,18876,-55.7,-84.7,83,4.5,11747,1531,1
69.8,18889,-55.7,-84.7,79,4.7,11747,1532,2
69.7,18901,-55.8,-84.7,76,5.1,11747,1533,3
69.5,18913,-55.9,-84.7,74,5.2,11747,1534,4
69.4,18924,-56,-84.7,73,5.4,11747,1535,5
69.3,18935,-56.1,-84.7,73,5.6,11747,1536,6
69.2,18945,-56.1,-84.7,73,5.8,11747,1537,7
69.1,18955,-56.2,-84.7,74,6,11747,1538,8
69,18966,-56.2,-84.7,75,6,11747,1539,9
68.9,18976,-56.3,-84.7,77,6.2,11747,1540,0
68.8,18986,-56.3,-84.7,79,6.2,11747,1541,1
68.6,18996,-56.3,-84.7,82,6.2,11747,1542,2
68.5,19005,-56.3,-84.7,85,6.4,11747,1543,3
68.4,19015,-56.3,-84.7,88,6.4,11747,1544,4
68.3,19026,-56.4,-84.7,92,6.4,11747,1545,5
68.2,19037,-56.5,-84.7,96,6.6,11747,1546,6
68.1,19047,-56.5,-84.7,99,6.8,11747,1547,7
68,19058,-56.5,-84.7,103,7,11747,1548,8
67.9,19068,-56.6,-84.7,106,7.2,11747,1549,9
67.8,19078,-56.6,-84.7,109,7.6,11747,1550,0
67.7,19088,-56.7,-84.8,111,8,11747,1551,1
67.5,19098,-56.8,-84.8,114,8.4,11747,1552,2
67.4,19109,-56.9,-84.9,116,8.7,11747,1553,3
67.3,19120,-57.1,-85,117,9.1,11747,1554,4
67.2,19131,-57.2,-85,119,9.7,11747,1555,5
67.1,19143,-57.2,-85,121,10.3,11747,1556,6
66.9,19154,-57.3,-85,122,10.9,11747,1557,7
66.8,19166,-57.3,-85,123,11.5,11747,1558,8
66.7,19177,-57.3,-85,125,12.1,11747,1559,9
66.6,19188,-57.3,-85.1,126,12.6,11747,1560,0
66.5,19199,-57.4,-85.1,128,13.2,11747,1561,1
66.4,19209,-57.5,-85.2,129,13.6,11747,1562,2
66.3,19220,-57.6,-85.3,131,14.2,11747,1563,3
66.1,19231,-57.7,-85.3,132,14.6,11747,1564,4
66,19243,-57.7,-85.4,134,15,11747,1565,5
65.9,19254,-57.8,-85.5,136,15.4,11747,1566,6
65.8,19265,-57.8,-85.5,137,15.6,11747,1567,7
65.7,19276,-57.8,-85.6,139,15.7,11747,1568,8
65.6,19287,-57.7,-85.6,141,15.9,11747,1569,9
65.4,19299,-57.6,-85.6,143,15.9,11747,1570,0
65.3,19310,-57.4,-85.6,145,15.9,11747,1571,1
65.2,19321,-57.3,-85.5,147,15.7,11747,1572,2
65.1,19331,-57.2,-85.5,149,15.7,11747,1573,3
65,19342,-57.1,-85.5,151,15.6,11747,1574,4
64.9,19354,-57,-85.5,153,15.4,11747,1575,5
64.7,19365,-57,-85.5,155,15.2,11747,1576,6
64.6,19376,-57,-85.5,157,15.2,11747,1577,7
64.5,19387,-56.9,-85.5,159,15,11747,1578,8
64.4,19398,-56.9,-85.5,161,14.8,11747,1579,9
64.3,19410,-56.9,-85.5,163,14.6,11747,1580,0
64.2,19421,-57,-85.5,165,14.4,11747,1581,1
64.1,19433,-57,-85.5,167,14.2,11747,1582,2
63.9,19444,-57,-85.5,169,14,11747,1583,3
63.8,19455,-57,-85.5,170,13.6,11747,1584,4
63.7,19466,-57,-85.5,172,13.2,11747,1585,5
63.6,19476,-57,-85.6,174,13,11747,1586,6
63.5,19487,-56.9,-85.6,175,12.6,11747,1587,7
63.4,19498,-56.9,-85.6,177,12.2,11747,1588,8
63.3,19510,-56.9,-85.7,179,12.1,11747,1589,9
63.2,19521,-56.8,-85.7,181,11.7,11747,1590,0
63.1,19531,-56.5,-85.6,182,11.5,11747,1591,1
63,19542,-56.2,-85.5,184,11.1,11747,1592,2
62.9,19552,-55.8,-85.3,185,10.9,11747,1593,3
62.8,19562,-55.5,-85.2,186,10.7,11747,1594,4
62.7,19572,-55.3,-85.1,187,10.7,11747,1595,5
62.6,19583,-55.2,-85.1,187,10.5,11747,1596,6
62.4,19594,-55.2,-85.1,187,10.3,11747,1597,7
62.3,19605,-55.2,-85.2,186,10.1,11747,1598,8
62.2,19616,-55.3,-85.3,186,9.9,11747,1599,9
62.1,19627,-55.4,-85.3,184,9.5,11747,1600,0
62,19638,-55.4,-85.3,183,9.3,11747,1601,1
61.9,19649,-55.3,-85.2,180,8.9,11747,1602,2
61.8,19660,-55.2,-85.1,177,8.6,11747,1603,3
61.7,19671,-55.1,-85,174,8,11747,1604,4
61.6,19682,-55,-84.9,169,7.6,11747,1605,5
61.5,19692,-54.9,-84.9,164,7.2,11747,1606,6
61.4,19703,-54.9,-84.9,158,6.8,11747,1607,7
61.3,19713,-54.9,-84.9,152,6.6,11747,1608,8
61.2,19724,-54.9,-84.9,145,6.4,11747,1609,9
61.1,19735,-54.8,-84.9,138,6.4,11747,1610,0
61,19746,-54.7,-84.9,131,6.6,11747,1611,1
60.9,19757,-54.6,-84.8,126,6.8,11747,1612,2
60.8,19767,-54.4,-84.6,121,7.2,11747,1613,3
60.7,19777,-54.2,-84.5,118,7.6,11747,1614,4
60.6,19787,-54,-84.4,116,8.2,11747,1615,5
60.5,19798,-53.9,-84.4,114,8.6,11747,1616,6
60.4,19809,-53.8,-84.4,114,9.1,11747,1617,7
60.3,19820,-53.8,-84.3,113,9.7,11747,1618,8
60.2,19831,-53.7,-84.3,114,10.1,11747,1619,9
60.1,19842,-53.6,-84.2,114,10.7,11747,1620,0
60,19852,-53.6,-84.2,116,11.1,11747,1621,1
59.9,19863,-53.5,-84.1,117,11.5,11747,1622,2
59.8,19873,-53.4,-84,118,11.9,11747,1623,3
59.7,19884,-53.3,-83.9,120,12.2,11747,1624,4
59.6,19894,-53.3,-83.9,122,12.4,11747,1625,5
59.5,19905,-53.4,-83.9,124,12.6,11747,1626,6
59.4,19915,-53.4,-83.9,125,12.8,11747,1627,7
59.3,19926,-53.4,-83.9,127,12.8,11747,1628,8
59.2,19938,-53.5,-83.9,129,12.8,11747,1629,9
59.1,19949,-53.6,-83.9,131,12.8,11747,1630,0
59,19959,-53.6,-83.9,133,12.8,11747,1631,1
58.9,19970,-53.6,-83.9,134,12.6,11747,1632,2
58.8,19981,-53.5,-83.9,136,12.2,11747,1633,3
58.7,19991,-53.6,-83.9,137,12.1,11747,1634,4
58.6,20002,-53.6,-83.9,139,11.7,11747,1635,5
58.5,20013,-53.7,-83.9,140,11.1,11747,1636,6
58.4,20024,-53.7,-84,141,10.7,11747,1637,7
58.3,20035,-53.7,-84,142,10.3,11747,1638,8
58.2,20046,-53.6,-83.9,143,9.7,11747,1639,9
58.1,20057,-53.4,-83.8,143,9.3,11747,1640,0
58,20068,-53.2,-83.7,144,8.9,11747,1641,1
57.9,20078,-53,-83.6,144,8.6,11747,1642,2
57.8,20089,-52.9,-83.6,144,8.2,11747,1643,3
57.7,20101,-52.8,-83.6,144,8,11747,1644,4
57.6,20112,-52.7,-83.6,143,7.8,11747,1645,5
57.5,20123,-52.7,-83.6,142,7.6,11747,1646,6
57.4,20134,-52.7,-83.7,141,7.4,11747,1647,7
57.3,20144,-52.7,-83.7,139,7.4,11747,1648,8
57.2,20155,-52.6,-83.7,137,7.4,11747,1649,9
57.1,20165,-52.6,-83.7,134,7.4,11747,1650,0
57,20176,-52.4,-83.6,132,7.6,11747,1651,1
56.9,20187,-52.3,-83.6,129,7.8,11747,1652,2
56.8,20198,-52.2,-83.5,125,8,11747,1653,3
56.7,20209,-52.2,-83.4,122,8.4,11747,1654,4
56.6,20220,-52.2,-83.4,120,8.7,11747,1655,5
56.5,20243,-52.3,-83.4,115,9.5,11747,1656,6
56.4,20255,-52.3,-83.3,113,10.1,11747,1657,7
56.3,20266,-52.3,-83.3,112,10.7,11747,1658,8
56.2,20277,-52.3,-83.2,111,11.3,11747,1659,9
56.1,20289,-52.3,-83.1,111,11.7,11747,1660,0
56,20300,-52.2,-83.1,111,12.2,11747,1661,1
55.9,20311,-52.3,-83,111,12.6,11747,1662,2
55.8,20321,-52.3,-83,111,12.8,11747,1663,3
55.7,20332,-52.3,-83,112,13.2,11747,1664,4
55.6,20343,-52.4,-83,112,13.4,11747,1665,5
55.5,20354,-52.5,-83,113,13.4,11747,1666,6
55.4,20366,-52.6,-83,114,13.4,11747,1667,7
55.3,20378,-52.7,-83.1,116,13.2,11747,1668,8
55.2,20389,-52.8,-83.1,117,13.2,11747,1669,9
55.1,20400,-52.8,-83.1,118,13,11747,1670,0
55,20411,-52.9,-83.1,119,12.6,11747,1671,1
54.9,20422,-53,-83.1,121,12.4,11747,1672,2
54.8,20433,-53.1,-83.1,122,12.2,11747,1673,3
54.7,20444,-53.2,-83.1,123,11.9,11747,1674,4
54.6,20455,-53.2,-83.2,124,11.7,11747,1675,5
54.5,20465,-53.3,-83.2,125,11.3,11747,1676,6
54.4,20486,-53.5,-83.3,125,10.7,11747,1677,7
54.3,20497,-53.5,-83.4,125,10.5,11747,1678,8
54.2,20508,-53.5,-83.4,124,10.1,11747,1679,9
54.1,20519,-53.5,-83.4,123,9.9,11747,1680,0
54,20531,-53.5,-83.4,122,9.7,11747,1681,1
53.9,20542,-53.5,-83.5,121,9.5,11747,1682,2
53.8,20553,-53.5,-83.5,119,9.3,11747,1683,3
53.7,20564,-53.5,-83.5,116,9.1,11747,1684,4
53.6,20575,-53.5,-83.5,114,9.1,11747,1685,5
53.5,20586,-53.5,-83.5,112,9.1,11747,1686,6
53.4,20598,-53.5,-83.5,109,9.1,11747,1687,7
53.3,20609,-53.5,-83.5,107,9.1,11747,1688,8
53.2,20619,-53.5,-83.6,105,9.3,11747,1689,9
53.1,20641,-53.6,-83.6,101,9.7,11747,1690,0
53,20652,-53.6,-83.6,100,9.9,11747,1691,1
52.9,20663,-53.7,-83.6,99,10.1,11747,1692,2
52.8,20674,-53.7,-83.6,99,10.3,11747,1693,3
52.7,20686,-53.7,-83.6,99,10.3,11747,1694,4
52.6,20697,-53.8,-83.6,99,10.5,11747,1695,5
52.5,20709,-53.9,-83.7,100,10.5,11747,1696,6
52.4,20720,-54,-83.7,101,10.5,11747,1697,7
52.3,20730,-54,-83.8,102,10.5,11747,1698,8
52.2,20741,-54,-83.8,104,10.5,11747,1699,9
52.1,20764,-54,-83.7,108,10.5,11747,1700,0
52,20775,-54,-83.7,110,10.5,11747,1701,1
51.9,20786,-54,-83.7,112,10.5,11747,1702,2
51.8,20798,-54,-83.7,114,10.7,11747,1703,3
51.7,20809,-54.1,-83.7,116,10.7,11747,1704,4
51.6,20820,-54.2,-83.8,118,10.7,11747,1705,5
51.5,20832,-54.3,-83.8,119,10.9,11747,1706,6
51.4,20843,-54.3,-83.8,120,10.9,11747,1707,7
51.3,20854,-54.4,-83.9,120,11.1,11747,1708,8
51.2,20866,-54.5,-83.9,120,11.1,11747,1709,9
51.1,20887,-54.5,-84,119,11.1,11747,1710,0
51,20898,-54.5,-84,118,11.3,11747,1711,1
50.9,20909,-54.5,-84,117,11.3,11747,1712,2
50.8,20921,-54.5,-84,116,11.3,11747,1713,3
50.7,20932,-54.5,-84,115,11.3,11747,1714,4
50.6,20944,-54.5,-84,114,11.3,11747,1715,5
50.5,20955,-54.5,-84,113,11.3,11747,1716,6
50.4,20966,-54.5,-84,112,11.3,11747,1717,7
50.3,20989,-54.6,-84.1,111,11.3,11747,1718,8
50.2,21000,-54.6,-84.1,110,11.3,11747,1719,9
50.1,21012,-54.6,-84.1,110,11.3,11747,1720,0
50,21023,-54.6,-84.1,110,11.3,11747,1721,1
49.9,21035,-54.6,-84.1,110,11.5,11747,1722,2
49.8,21046,-54.6,-84,111,11.5,11747,1723,3
49.7,21056,-54.6,-84,112,11.7,11747,1724,4
49.6,21078,-54.6,-84.2,115,12.1,11747,1725,5
49.5,21089,-54.7,-84.2,116,12.4,11747,1726,6
49.4,21101,-54.7,-84.3,118,12.6,11747,1727,7
49.3,21113,-54.7,-84.3,119,13,11747,1728,8
49.2,21125,-54.6,-84.2,121,13.2,11747,1729,9
49.1,21137,-54.5,-84.2,123,13.6,11747,1730,0
49,21149,-54.5,-84.2,124,13.8,11747,1731,1
48.9,21160,-54.5,-84.2,125,14.2,11747,1732,2
48.8,21172,-54.6,-84.2,127,14.2,11747,1733,3
48.7,21196,-54.8,-84.3,128,14.2,11747,1734,4
48.6,21207,-54.8,-84.3,129,14.2,11747,1735,5
48.5,21219,-54.9,-84.3,129,14,11747,1736,6
48.4,21231,-54.8,-84.3,130,13.6,11747,1737,7
48.3,21242,-54.8,-84.3,130,13.2,11747,1738,8
48.2,21254,-54.7,-84.2,130,12.8,11747,1739,9
48.1,21265,-54.6,-84.1,131,12.2,11747,1740,0
48,21288,-54.4,-84.1,132,11.3,11747,1741,1
47.9,21300,-54.4,-84.1,133,10.9,11747,1742,2
47.8,21312,-54.4,-84.1,134,10.5,11747,1743,3
47.7,21324,-54.4,-84.1,136,10.1,11747,1744,4
47.6,21336,-54.4,-84.1,137,9.7,11747,1745,5
47.5,21348,-54.4,-84.1,139,9.5,11747,1746,6
47.4,21360,-54.4,-84.1,140,9.3,11747,1747,7
47.3,21372,-54.4,-84.1,141,9.3,11747,1748,8
47.2,21397,-54.5,-84.1,142,9.3,11747,1749,9
47.1,21408,-54.5,-84.1,142,9.3,11747,1750,0
47,21419,-54.5,-84.2,141,9.5,11747,1751,1
46.9,21430,-54.5,-84.2,139,9.7,11747,1752,2
46.8,21442,-54.5,-84.2,138,9.9,11747,1753,3
46.7,21454,-54.4,-84.2,136,10.1,11747,1754,4
46.6,21479,-54.2,-84.1,131,10.7,11747,1755,5
46.5,21491,-54.2,-84.1,129,11.1,11747,1756,6
46.4,21502,-54.2,-84.1,126,11.5,11747,1757,7
46.3,21514,-54.2,-84.2,124,11.9,11747,1758,8
46.2,21526,-54.2,-84.2,122,12.2,11747,1759,9
46.1,21539,-54.2,-84.2,121,12.6,11747,1760,0
46,21551,-54.1,-84.2,119,12.8,11747,1761,1
45.9,21575,-54,-84.1,117,13.6,11747,1762,2
45.8,21587,-54,-84.1,117,14,11747,1763,3
45.7,21599,-53.9,-84.1,116,14.2,11747,1764,4
45.6,21610,-53.9,-84,116,14.6,11747,1765,5
45.5,21621,-53.9,-84,116,14.8,11747,1766,6
45.4,21645,-53.9,-84,117,15.4,11747,1767,7
45.3,21657,-53.8,-84,118,15.6,11747,1768,8
45.2,21670,-53.8,-84,119,15.9,11747,1769,9
45.1,21682,-53.8,-83.9,119,16.3,11747,1770,0
45,21694,-53.8,-83.9,120,16.5,11747,1771,1
44.9,21707,-53.8,-83.9,120,16.9,11747,1772,2
44.8,21719,-53.9,-84,120,17.3,11747,1773,3
44.7,21744,-54.1,-84.1,121,17.9,11747,1774,4
44.6,21756,-54.1,-84.1,120,18.3,11747,1775,5
44.5,21769,-54.1,-84.1,120,18.7,11747,1776,6
44.4,21781,-54.1,-84,120,18.9,11747,1777,7
44.3,21792,-54,-84,120,19.2,11747,1778,8
44.2,21814,-54.1,-84,119,19.6,11747,1779,9
44.1,21826,-54.1,-84,119,19.6,11747,1780,0
44,21838,-54.1,-84,119,19.6,11747,1781,1
43.9,21850,-54.1,-84,119,19.4,11747,1782,2
43.8,21875,-54.1,-84.1,119,19,11747,1783,3
43.7,21886,-54,-84,120,18.7,11747,1784,4
43.6,21898,-53.9,-84,120,18.3,11747,1785,5
43.5,21909,-53.9,-84,120,17.9,11747,1786,6
43.4,21933,-53.8,-84,119,16.9,11747,1787,7
43.3,21944,-53.7,-84,119,16.3,11747,1788,8
43.2,21955,-53.6,-84,117,15.7,11747,1789,9
43.1,21967,-53.5,-83.9,116,15.4,11747,1790,0
43,21991,-53.3,-83.8,112,14.4,11747,1791,1
42.9,22002,-53.2,-83.8,110,14.2,11747,1792,2
42.8,22013,-53.1,-83.8,108,14,11747,1793,3
42.7,22034,-53,-83.8,104,13.6,11747,1794,4
42.6,22046,-53,-83.8,103,13.6,11747,1795,5
42.5,22058,-53,-83.8,102,13.6,11747,1796,6
42.4,22081,-52.9,-83.9,101,13.4,11747,1797,7
42.3,22093,-52.8,-83.8,101,13.4,11747,1798,8
42.2,22104,-52.7,-83.8,101,13.4,11747,1799,9
42.1,22126,-52.5,-83.7,103,13.4,11747,1800,0
42,22137,-52.5,-83.7,104,13.4,11747,1801,1
41.9,22160,-52.4,-83.6,107,13.4,11747,1802,2
41.8,22172,-52.4,-83.5,108,13.4,11747,1803,3
41.7,22183,-52.4,-83.5,110,13.4,11747,1804,4
41.6,22204,-52.5,-83.4,114,13.4,11747,1805,5
41.5,22214,-52.5,-83.4,115,13.4,11747,1806,6
41.4,22234,-52.7,-83.3,118,13.6,11747,1807,7
41.3,22245,-52.7,-83.3,119,13.6,11747,1808,8
41.2,22267,-52.9,-83.4,120,13.6,11747,1809,9
41.1,22278,-52.9,-83.4,120,13.8,11747,1810,0
41,22289,-52.9,-83.4,119,13.8,11747,1811,1
40.9,22309,-52.9,-83.3,117,13.8,11747,1812,2
40.8,22330,-52.7,-83.2,114,14,11747,1813,3
40.7,22341,-52.7,-83.2,113,14.2,11747,1814,4
40.6,22352,-52.6,-83.1,111,14.4,11747,1815,5
40.5,22374,-52.5,-83.1,108,14.6,11747,1816,6
40.4,22385,-52.4,-83.1,106,14.8,11747,1817,7
40.3,22408,-52.4,-83.1,103,15,11747,1818,8
40.2,22419,-52.3,-83.2,102,15,11747,1819,9
40.1,22441,-52.2,-83.2,100,15.2,11747,1820,0
40,22452,-52.2,-83.2,99,15.2,11747,1821,1
39.9,22474,-52.3,-83.3,97,15.2,11747,1822,2
39.8,22486,-52.3,-83.4,96,15.2,11747,1823,3
39.7,22507,-52.4,-83.4,95,15.2,11747,1824,4
39.6,22517,-52.4,-83.4,95,15,11747,1825,5
39.5,22536,-52.5,-83.5,95,14.8,11747,1826,6
39.4,22546,-52.5,-83.5,95,14.6,11747,1827,7
39.3,22568,-52.6,-83.5,97,14.2,11747,1828,8
39.2,22579,-52.6,-83.5,98,14,11747,1829,9
39.1,22601,-52.6,-83.5,102,13.4,11747,1830,0
39,22612,-52.5,-83.4,104,13.2,11747,1831,1
38.9,22634,-52.5,-83.4,108,12.6,11747,1832,2
38.8,22645,-52.4,-83.4,110,12.4,11747,1833,3
38.7,22666,-52.2,-83.3,113,11.9,11747,1834,4
38.6,22688,-52.1,-83.4,115,11.3,11747,1835,5
38.5,22701,-52.1,-83.4,114,10.9,11747,1836,6
38.4,22712,-52,-83.4,113,10.5,11747,1837,7
38.3,22734,-52,-83.5,108,9.9,11747,1838,8
38.2,22754,-51.8,-83.4,100,9.3,11747,1839,9
38.1,22765,-51.6,-83.3,96,9.3,11747,1840,0
38,22786,-51.4,-83.1,85,9.5,11747,1841,1
37.9,22798,-51.4,-83.1,80,9.7,11747,1842,2
37.8,22821,-51.3,-83,73,10.5,11747,1843,3
37.7,22832,-51.2,-83,70,10.9,11747,1844,4
37.6,22854,-51.1,-82.8,67,11.7,11747,1845,5
37.5,22865,-51.1,-82.8,67,12.1,11747,1846,6
37.4,22887,-51.1,-82.8,67,12.6,11747,1847,7
37.3,22912,-51.2,-82.9,69,13.2,11747,1848,8
37.2,22925,-51.3,-82.9,70,13.6,11747,1849,9
37.1,22936,-51.4,-82.9,72,13.8,11747,1850,0
37,22958,-51.6,-83,75,14.4,11747,1851,1
36.9,22970,-51.7,-83,77,14.8,11747,1852,2
36.8,22994,-51.9,-83,81,15.4,11747,1853,3
36.7,23006,-52,-83.1,83,15.7,11747,1854,4
36.6,23031,-52.2,-83.1,86,16.3,11747,1855,5
36.5,23043,-52.2,-83.2,87,16.7,11747,1856,6
36.4,23067,-52.3,-83.2,89,17.1,11747,1857,7
36.3,23078,-52.2,-83.2,90,17.3,11747,1858,8
36.2,23101,-52.1,-83.2,91,17.7,11747,1859,9
36.1,23112,-52,-83.1,92,17.9,11747,1860,0
36,23135,-51.7,-83,93,18.1,11747,1861,1
35.9,23147,-51.6,-83,94,18.3,11747,1862,2
35.8,23171,-51.5,-83,96,18.5,11747,1863,3
35.7,23194,-51.4,-83,99,18.9,11747,1864,4
35.6,23205,-51.3,-82.9,100,19,11747,1865,5
35.5,23227,-51.3,-82.9,103,19.2,11747,1866,6
35.4,23238,-51.3,-83,104,19.4,11747,1867,7
35.3,23261,-51.3,-83,107,19.4,11747,1868,8
35.2,23286,-51.2,-83,109,19.2,11747,1869,9
35.1,23299,-51.1,-82.9,110,19,11747,1870,0
35,23322,-50.9,-82.9,113,18.7,11747,1871,1
34.9,23333,-51,-82.9,114,18.3,11747,1872,2
34.8,23355,-51.1,-83,116,17.9,11747,1873,3
34.7,23378,-51.1,-83,119,17.3,11747,1874,4
34.6,23389,-51.1,-83,121,17.1,11747,1875,5
34.5,23413,-51.1,-82.9,123,16.5,11747,1876,6
34.4,23435,-51.1,-82.8,125,16.1,11747,1877,7
34.3,23446,-51,-82.7,125,15.7,11747,1878,8
34.2,23469,-51,-82.6,125,15.2,11747,1879,9
34.1,23492,-51.1,-82.5,124,14.4,11747,1880,0
34,23503,-51.1,-82.5,124,14.2,11747,1881,1
33.9,23527,-51.1,-82.5,121,13.4,11747,1882,2
33.8,23539,-51.1,-82.5,120,13.2,11747,1883,3
33.7,23562,-51.2,-82.6,117,12.8,11747,1884,4
33.6,23584,-51.2,-82.8,114,12.6,11747,1885,5
33.5,23607,-51.2,-82.9,112,12.8,11747,1886,6
33.4,23618,-51.1,-82.9,111,12.8,11747,1887,7
33.3,23641,-51,-82.9,110,13.2,11747,1888,8
33.2,23664,-50.9,-83,110,13.6,11747,1889,9
33.1,23676,-50.9,-83,111,13.8,11747,1890,0
33,23699,-50.8,-83,112,14.2,11747,1891,1
32.9,23722,-50.6,-82.9,113,14.4,11747,1892,2
32.8,23743,-50.6,-82.9,113,14.6,11747,1893,3
32.7,23754,-50.6,-82.9,113,14.8,11747,1894,4
32.6,23778,-50.5,-82.9,113,14.8,11747,1895,5
32.5,23801,-50.4,-82.7,112,14.8,11747,1896,6
32.4,23821,-50.1,-82.5,110,14.6,11747,1897,7
32.3,23842,-50,-82.4,107,14.8,11747,1898,8
32.2,23863,-50.1,-82.4,105,15,11747,1899,9
